Wavenumber,Intensity,Class
2088.493,15.44584,0
2088.975,15.48224,0
2089.457,15.50261,0
2089.939,15.59293,0
2090.421,15.66812,0
2090.903,15.64144,0
2091.385,15.58313,0
2091.868,15.56388,0
2092.35,15.5887,0
2092.832,15.69375,0
2093.314,15.77288,0
2093.796,15.73779,0
2094.278,15.65201,0
2094.76,15.5046,0
2095.242,15.44014,0
2095.725,15.5371,0
2096.207,15.63282,0
2096.689,15.50722,0
2097.171,15.56972,0
2097.653,15.91692,0
2098.135,16.14816,0
2098.617,15.85476,0
2099.099,15.68195,0
2099.582,15.69373,0
2100.063,15.71547,0
2100.546,15.68117,0
2101.028,15.62006,0
2101.51,15.5361,0
2101.992,15.57128,0
2102.474,15.74493,0
2102.956,15.84291,0
2103.438,15.84488,0
2103.92,15.77168,0
2104.403,15.64744,0
2104.885,15.56621,0
2105.367,15.53613,0
2105.849,15.6032,0
2106.331,15.73786,0
2106.813,15.89256,0
2107.295,16.02827,0
2107.777,16.01338,0
2108.26,15.8989,0
2108.742,15.74063,0
2109.224,15.60814,0
2109.706,15.62835,0
2110.188,15.73065,0
2110.67,15.82093,0
2111.152,15.84806,0
2111.634,15.75578,0
2112.116,15.62185,0
2112.599,15.51297,0
2113.081,15.51998,0
2113.563,15.71624,0
2114.045,15.91194,0
2114.527,15.86043,0
2115.009,15.80827,0
2115.491,15.87791,0
2115.973,15.92835,0
2116.456,15.83371,0
2116.938,15.80894,0
2117.42,15.98137,0
2117.902,16.06786,0
2118.384,15.98821,0
2118.866,15.83342,0
2119.348,15.59363,0
2119.83,15.43701,0
2120.313,15.38368,0
2120.795,15.46659,0
2121.277,15.78181,0
2121.759,15.9742,0
2122.241,16.054,0
2122.723,16.08424,0
2123.205,16.07465,0
2123.687,16.07405,0
2124.169,16.07097,0
2124.652,15.97928,0
2125.134,15.83831,0
2125.616,15.83213,0
2126.098,15.92049,0
2126.58,15.88604,0
2127.062,15.83149,0
2127.544,15.96926,0
2128.026,16.16363,0
2128.509,15.98677,0
2128.99,15.76525,0
2129.473,15.91486,0
2129.955,16.10239,0
2130.437,15.82111,0
2130.919,15.47939,0
2131.401,15.39465,0
2131.883,15.42712,0
2132.365,15.53733,0
2132.847,15.63361,0
2133.33,15.6249,0
2133.812,15.60908,0
2134.294,15.60016,0
2134.776,15.68086,0
2135.258,16.1211,0
2135.74,16.1569,0
2136.222,15.7253,0
2136.704,15.43752,0
2137.187,15.71511,0
2137.669,15.73388,0
2138.151,15.5128,0
2138.633,15.57315,0
2139.115,16.02093,0
2139.597,16.03654,0
2140.079,15.67875,0
2140.561,15.64315,0
2141.043,15.86142,0
2141.526,15.83961,0
2142.008,15.62655,0
2142.49,15.71407,0
2142.972,15.94527,0
2143.454,16.06533,0
2143.936,16.10016,0
2144.418,16.07046,0
2144.9,16.06598,0
2145.383,16.24903,0
2145.865,16.42179,0
2146.347,16.36483,0
2146.829,16.19848,0
2147.311,15.94264,0
2147.793,15.76396,0
2148.275,15.75149,0
2148.757,15.82528,0
2149.24,16.00223,0
2149.722,16.10485,0
2150.204,16.09571,0
2150.686,16.08857,0
2151.168,16.24286,0
2151.65,16.18771,0
2152.132,15.91457,0
2152.614,15.56049,0
2153.096,15.11613,0
2153.579,15.16939,0
2154.061,15.63964,0
2154.543,15.84695,0
2155.025,15.7426,0
2155.507,15.7371,0
2155.989,15.81711,0
2156.471,15.75852,0
2156.953,15.65765,0
2157.436,15.75147,0
2157.917,15.94166,0
2158.4,15.89298,0
2158.882,15.81046,0
2159.364,15.98076,0
2159.846,16.16697,0
2160.328,15.98035,0
2160.81,15.75035,0
2161.292,15.72192,0
2161.774,15.78111,0
2162.257,15.88338,0
2162.739,15.99359,0
2163.221,16.08871,0
2163.703,16.20786,0
2164.185,16.36682,0
2164.667,16.45611,0
2165.149,16.41478,0
2165.631,16.24394,0
2166.114,15.96934,0
2166.596,15.85523,0
2167.078,16.06025,0
2167.56,16.02235,0
2168.042,15.8043,0
2168.524,15.68511,0
2169.006,15.70551,0
2169.488,15.77023,0
2169.97,15.84464,0
2170.453,15.76036,0
2170.935,15.63919,0
2171.417,15.73255,0
2171.899,15.92065,0
2172.381,15.89327,0
2172.863,15.86924,0
2173.345,16.06585,0
2173.827,16.24428,0
2174.31,15.96184,0
2174.792,15.80251,0
2175.274,16.06023,0
2175.756,16.31954,0
2176.238,16.32837,0
2176.72,16.26391,0
2177.202,16.19464,0
2177.684,15.96024,0
2178.167,15.50257,0
2178.649,15.40033,0
2179.131,15.83473,0
2179.613,15.92326,0
2180.095,15.69659,0
2180.577,15.6933,0
2181.059,15.98131,0
2181.541,16.0571,0
2182.023,15.97854,0
2182.506,15.85677,0
2182.988,15.72403,0
2183.47,15.57375,0
2183.952,15.48126,0
2184.434,15.69628,0
2184.916,15.90531,0
2185.398,15.71596,0
2185.88,15.5034,0
2186.363,15.90792,0
2186.844,16.14489,0
2187.327,15.83809,0
2187.809,15.54815,0
2188.291,15.85275,0
2188.773,16.0778,0
2189.255,16.11359,0
2189.737,16.09666,0
2190.219,16.08376,0
2190.701,15.99569,0
2191.184,15.84267,0
2191.666,15.85119,0
2192.148,16.03046,0
2192.63,16.06566,0
2193.112,15.96925,0
2193.594,15.91305,0
2194.076,15.8795,0
2194.558,15.77942,0
2195.041,15.68406,0
2195.523,15.90805,0
2196.005,16.14723,0
2196.487,16.04791,0
2196.969,15.8561,0
2197.451,15.89128,0
2197.933,15.91539,0
2198.415,15.75108,0
2198.897,15.6461,0
2199.38,15.75593,0
2199.862,15.85543,0
2200.344,15.82935,0
2200.826,15.8823,0
2201.308,16.04821,0
2201.79,16.19886,0
2202.272,16.32493,0
2202.754,16.21159,0
2203.237,15.92147,0
2203.719,15.7423,0
2204.201,15.71312,0
2204.683,15.81533,0
2205.165,15.9603,0
2205.647,15.88806,0
2206.129,15.7552,0
2206.611,15.89602,0
2207.094,16.10997,0
2207.576,16.02673,0
2208.058,15.95754,0
2208.54,16.13662,0
2209.022,16.29795,0
2209.504,16.10502,0
2209.986,15.93513,0
2210.468,15.88289,0
2210.95,15.8443,0
2211.433,15.73192,0
2211.915,15.69132,0
2212.397,15.7231,0
2212.879,15.74767,0
2213.361,15.74541,0
2213.843,15.74029,0
2214.325,15.73532,0
2214.807,15.72801,0
2215.29,15.73893,0
2215.771,15.85355,0
2216.254,15.98204,0
2216.736,15.7325,0
2217.218,15.46687,0
2217.7,15.58404,0
2218.182,15.77909,0
2218.664,15.60017,0
2219.146,15.42485,0
2219.628,15.41491,0
2220.111,15.53166,0
2220.593,15.84635,0
2221.075,15.96456,0
2221.557,15.77378,0
2222.039,15.76059,0
2222.521,16.0121,0
2223.003,16.20893,0
2223.485,16.30953,0
2223.968,16.19086,0
2224.45,15.92575,0
2224.932,15.71752,0
2225.414,15.61848,0
2225.896,15.9332,0
2226.378,16.36622,0
2226.86,16.40971,0
2227.342,16.30011,0
2227.824,16.30926,0
2228.307,16.28481,0
2228.789,16.0196,0
2229.271,15.79638,0
2229.753,15.72421,0
2230.235,15.78524,0
2230.717,16.10389,0
2231.199,16.12177,0
2231.681,15.79601,0
2232.164,15.58628,0
2232.646,15.68926,0
2233.128,15.74103,0
2233.61,15.76224,0
2234.092,15.84336,0
2234.574,15.97368,0
2235.056,16.06858,0
2235.538,16.12502,0
2236.021,16.11232,0
2236.503,16.08035,0
2236.985,16.09128,0
2237.467,16.104,0
2237.949,16.08045,0
2238.431,15.99626,0
2238.913,15.83259,0
2239.395,15.70737,0
2239.877,15.80257,0
2240.36,15.71298,0
2240.842,15.41803,0
2241.324,15.32685,0
2241.806,15.60478,0
2242.288,15.74547,0
2242.77,15.7591,0
2243.252,15.84427,0
2243.734,15.9254,0
2244.217,15.66699,0
2244.698,15.26115,0
2245.181,15.34702,0
2245.663,15.61784,0
2246.145,15.78308,0
2246.627,15.84035,0
2247.109,15.74917,0
2247.591,15.59409,0
2248.073,15.39939,0
2248.555,15.28813,0
2249.038,15.36264,0
2249.52,15.42864,0
2250.002,15.45482,0
2250.484,15.59586,0
2250.966,15.85262,0
2251.448,15.91731,0
2251.93,15.79778,0
2252.412,15.65483,0
2252.895,15.55945,0
2253.377,15.67043,0
2253.859,15.86637,0
2254.341,15.9016,0
2254.823,15.85152,0
2255.305,15.78077,0
2255.787,15.67974,0
2256.269,15.49209,0
2256.751,15.35614,0
2257.234,15.31662,0
2257.716,15.3326,0
2258.198,15.39306,0
2258.68,15.54119,0
2259.162,15.80292,0
2259.644,15.68009,0
2260.126,15.27638,0
2260.608,15.17353,0
2261.091,15.34403,0
2261.573,15.60172,0
2262.055,15.81183,0
2262.537,15.70876,0
2263.019,15.48398,0
2263.501,15.28495,0
2263.983,15.17491,0
2264.465,15.23378,0
2264.948,15.31764,0
2265.43,15.37683,0
2265.912,15.39979,0
2266.394,15.37097,0
2266.876,15.36464,0
2267.358,15.38443,0
2267.84,15.39599,0
2268.322,15.39297,0
2268.804,15.31049,0
2269.287,15.19741,0
2269.769,15.17244,0
2270.251,15.22538,0
2270.733,15.38539,0
2271.215,15.54349,0
2271.697,15.55243,0
2272.179,15.48099,0
2272.661,15.33193,0
2273.144,15.22705,0
2273.625,15.22072,0
2274.108,15.46036,0
2274.59,15.95346,0
2275.072,16.10878,0
2275.554,15.55175,0
2276.036,15.45846,0
2276.518,15.67461,0
2277.0,15.61367,0
2277.482,15.33317,0
2277.965,15.28041,0
2278.447,15.33322,0
2278.929,15.24594,0
2279.411,15.19329,0
2279.893,15.37203,0
2280.375,15.52277,0
2280.857,15.28978,0
2281.339,15.14927,0
2281.822,15.20352,0
2282.304,15.30455,0
2282.786,15.44902,0
2283.268,15.3802,0
2283.75,15.15704,0
2284.232,15.09217,0
2284.714,15.21323,0
2285.196,15.32925,0
2285.678,15.4282,0
2286.161,15.47614,0
2286.643,15.50612,0
2287.125,15.59588,0
2287.607,15.60149,0
2288.089,15.15904,0
2288.571,14.93803,0
2289.053,15.14657,0
2289.535,15.39732,0
2290.018,15.4711,0
2290.5,15.49723,0
2290.982,15.47985,0
2291.464,15.3993,0
2291.946,15.25839,0
2292.428,15.11473,0
2292.91,15.0056,0
2293.392,15.09629,0
2293.875,15.223,0
2294.357,15.14919,0
2294.839,15.03965,0
2295.321,15.1228,0
2295.803,15.24266,0
2296.285,15.34452,0
2296.767,15.43444,0
2297.249,15.58101,0
2297.731,15.51413,0
2298.214,15.25751,0
2298.696,15.04713,0
2299.178,14.96073,0
2299.66,15.12962,0
2300.142,15.40522,0
2300.624,15.31138,0
2301.106,15.02514,0
2301.588,14.77696,0
2302.071,14.6585,0
2302.552,14.9708,0
2303.035,15.15643,0
2303.517,15.00916,0
2303.999,14.80076,0
2304.481,14.64381,0
2304.963,14.64245,0
2305.445,14.78155,0
2305.927,14.95546,0
2306.409,15.11391,0
2306.892,15.06211,0
2307.374,14.88038,0
2307.856,14.77846,0
2308.338,14.75752,0
2308.82,14.8112,0
2309.302,14.87217,0
2309.784,14.79629,0
2310.266,14.82918,0
2310.749,15.06345,0
2311.231,15.17307,0
2311.713,14.80459,0
2312.195,14.72878,0
2312.677,14.93222,0
2313.159,15.10471,0
2313.641,15.17293,0
2314.123,15.11306,0
2314.605,14.99515,0
2315.088,15.00773,0
2315.57,15.09845,0
2316.052,15.22175,0
2316.534,15.30456,0
2317.016,15.17053,0
2317.498,15.17462,0
2317.98,15.41397,0
2318.462,15.41857,0
2318.945,14.79451,0
2319.427,14.43963,0
2319.909,14.35176,0
2320.391,14.41116,0
2320.873,14.5701,0
2321.355,14.73141,0
2321.837,14.8578,0
2322.319,14.78121,0
2322.802,14.74649,0
2323.284,14.96647,0
2323.766,15.18944,0
2324.248,15.17024,0
2324.73,15.0455,0
2325.212,14.84998,0
2325.694,14.76347,0
2326.176,14.88493,0
2326.658,15.03063,0
2327.141,15.15308,0
2327.623,15.02657,0
2328.105,14.7444,0
2328.587,14.49503,0
2329.069,14.37878,0
2329.551,14.7501,0
2330.033,15.06431,0
2330.515,15.03278,0
2330.998,14.96743,0
2331.479,15.15816,0
2331.962,15.25177,0
2332.444,15.22379,0
2332.926,15.08132,0
2333.408,14.83946,0
2333.89,14.77422,0
2334.372,14.84052,0
2334.854,14.98935,0
2335.336,15.10125,0
2335.819,15.01938,0
2336.301,14.87195,0
2336.783,14.7884,0
2337.265,14.7379,0
2337.747,14.71213,0
2338.229,14.68383,0
2338.711,14.60522,0
2339.193,14.64447,0
2339.676,14.76561,0
2340.158,14.78917,0
2340.64,14.71317,0
2341.122,14.64434,0
2341.604,14.56821,0
2342.086,14.36443,0
2342.568,14.30639,0
2343.05,14.6509,0
2343.532,14.95606,0
2344.015,14.71161,0
2344.497,14.6449,0
2344.979,14.82602,0
2345.461,14.95383,0
2345.943,14.93402,0
2346.425,14.91917,0
2346.907,14.89603,0
2347.389,14.81269,0
2347.872,14.71061,0
2348.354,14.63615,0
2348.836,14.6065,0
2349.318,14.69679,0
2349.8,14.74511,0
2350.282,14.68096,0
2350.764,14.68442,0
2351.246,14.91596,0
2351.729,14.83074,0
2352.211,14.50569,0
2352.693,14.45517,0
2353.175,14.6269,0
2353.657,14.52666,0
2354.139,14.38184,0
2354.621,14.5856,0
2355.103,14.75607,0
2355.585,14.59674,0
2356.068,14.39765,0
2356.55,14.28334,0
2357.032,14.41604,0
2357.514,14.77615,0
2357.996,14.92688,0
2358.478,14.80765,0
2358.96,14.63599,0
2359.442,14.49137,0
2359.925,14.59313,0
2360.406,14.78889,0
2360.889,14.84773,0
2361.371,14.77716,0
2361.853,14.5456,0
2362.335,14.43248,0
2362.817,14.54451,0
2363.299,14.64137,0
2363.781,14.66869,0
2364.263,14.76758,0
2364.746,14.89142,0
2365.228,14.82925,0
2365.71,14.64327,0
2366.192,14.52185,0
2366.674,14.38185,0
2367.156,14.11899,0
2367.638,13.93682,0
2368.12,14.02562,0
2368.603,14.15253,0
2369.085,14.24549,0
2369.567,14.49261,0
2370.049,14.90725,0
2370.531,15.05956,0
2371.013,14.95219,0
2371.495,14.68369,0
2371.977,14.50385,0
2372.459,14.63143,0
2372.942,14.7991,0
2373.424,14.66357,0
2373.906,14.53061,0
2374.388,14.50367,0
2374.87,14.51889,0
2375.352,14.52569,0
2375.834,14.52073,0
2376.316,14.55232,0
2376.799,14.57314,0
2377.281,14.59809,0
2377.763,14.69609,0
2378.245,14.7789,0
2378.727,14.74342,0
2379.209,14.70421,0
2379.691,14.69061,0
2380.173,14.7023,0
2380.656,14.76561,0
2381.137,14.79129,0
2381.62,14.73512,0
2382.102,14.70513,0
2382.584,14.78175,0
2383.066,14.91853,0
2383.548,14.97122,0
2384.03,14.65052,0
2384.512,14.47541,0
2384.994,14.75551,0
2385.477,15.0272,0
2385.959,14.69599,0
2386.441,14.64896,0
2386.923,14.88492,0
2387.405,14.96736,0
2387.887,14.77146,0
2388.369,14.73821,0
2388.851,14.77336,0
2389.333,14.5711,0
2389.816,14.40702,0
2390.298,14.41772,0
2390.78,14.50777,0
2391.262,14.69702,0
2391.744,14.74163,0
2392.226,14.63798,0
2392.708,14.55677,0
2393.19,14.52907,0
2393.673,14.60425,0
2394.155,14.7436,0
2394.637,14.87512,0
2395.119,14.96058,0
2395.601,14.94521,0
2396.083,14.82346,0
2396.565,14.59335,0
2397.047,14.44664,0
2397.53,14.36267,0
2398.012,14.43262,0
2398.494,14.67685,0
2398.976,14.62301,0
2399.458,14.37608,0
2399.94,14.25314,0
2400.422,14.27351,0
2400.904,14.63151,0
2401.386,14.81344,0
2401.869,14.46639,0
2402.351,14.21191,0
2402.833,14.41142,0
2403.315,14.66958,0
2403.797,14.77687,0
2404.279,14.7783,0
2404.761,14.7411,0
2405.243,14.55108,0
2405.726,14.33655,0
2406.208,14.34168,0
2406.69,14.45713,0
2407.172,14.6275,0
2407.654,14.76367,0
2408.136,14.80742,0
2408.618,14.65769,0
2409.1,14.53127,0
2409.583,14.58134,0
2410.064,14.61625,0
2410.547,14.69605,0
2411.029,14.85106,0
2411.511,14.84692,0
2411.993,14.80981,0
2412.475,14.78931,0
2412.957,14.83901,0
2413.439,15.04813,0
2413.921,15.07481,0
2414.404,15.02162,0
2414.886,15.2002,0
2415.368,15.27138,0
2415.85,14.88332,0
2416.332,14.49514,0
2416.814,14.64235,0
2417.296,14.79907,0
2417.778,14.90851,0
2418.26,14.89877,0
2418.743,14.6982,0
2419.225,14.56012,0
2419.707,14.52045,0
2420.189,14.73628,0
2420.671,15.01048,0
2421.153,14.98872,0
2421.635,14.86248,0
2422.117,14.7736,0
2422.6,14.69348,0
2423.082,14.53991,0
2423.564,14.55188,0
2424.046,14.8492,0
2424.528,14.97664,0
2425.01,14.81168,0
2425.492,14.74738,0
2425.974,14.73148,0
2426.457,14.55847,0
2426.939,14.47934,0
2427.421,14.71115,0
2427.903,14.96248,0
2428.385,14.86269,0
2428.867,14.72838,0
2429.349,14.73575,0
2429.831,14.69402,0
2430.313,14.66451,0
2430.796,14.69239,0
2431.278,14.79704,0
2431.76,14.91261,0
2432.242,14.86151,0
2432.724,14.82237,0
2433.206,14.84047,0
2433.688,14.78917,0
2434.17,14.82345,0
2434.653,14.95523,0
2435.135,15.15679,0
2435.617,15.36012,0
2436.099,15.41787,0
2436.581,15.22936,0
2437.063,15.0273,0
2437.545,14.91989,0
2438.027,14.87335,0
2438.51,14.83017,0
2438.991,14.74647,0
2439.474,14.97903,0
2439.956,15.27626,0
2440.438,15.05487,0
2440.92,14.86428,0
2441.402,15.11218,0
2441.884,15.25411,0
2442.366,14.943,0
2442.848,14.82412,0
2443.331,14.92538,0
2443.813,14.93057,0
2444.295,14.80967,0
2444.777,14.73814,0
2445.259,14.70913,0
2445.741,14.71451,0
2446.223,14.75036,0
2446.705,14.81034,0
2447.188,14.89711,0
2447.67,14.99486,0
2448.152,15.09263,0
2448.634,15.17992,0
2449.116,15.12862,0
2449.598,14.97027,0
2450.08,14.9651,0
2450.562,15.01223,0
2451.044,15.00162,0
2451.527,14.97737,0
2452.009,14.85484,0
2452.491,14.65972,0
2452.973,14.73226,0
2453.455,14.94557,0
2453.937,14.94431,0
2454.419,14.81048,0
2454.901,14.66067,0
2455.384,14.74072,0
2455.866,15.1939,0
2456.348,15.44183,0
2456.83,15.18054,0
2457.312,14.98072,0
2457.794,14.94284,0
2458.276,14.96208,0
2458.758,14.97571,0
2459.24,14.99765,0
2459.723,15.07395,0
2460.205,15.0918,0
2460.687,15.09331,0
2461.169,15.12107,0
2461.651,15.09765,0
2462.133,14.97581,0
2462.615,14.9064,0
2463.097,14.99461,0
2463.58,15.14835,0
2464.062,15.22699,0
2464.544,15.22673,0
2465.026,15.30148,0
2465.508,15.2511,0
2465.99,15.05073,0
2466.472,15.03949,0
2466.954,15.17764,0
2467.437,15.19471,0
2467.918,15.1288,0
2468.401,15.1739,0
2468.883,15.28551,0
2469.365,15.36864,0
2469.847,15.38309,0
2470.329,15.2276,0
2470.811,15.16562,0
2471.293,15.2166,0
2471.775,15.22803,0
2472.258,15.1867,0
2472.74,15.03588,0
2473.222,14.86972,0
2473.704,15.08112,0
2474.186,15.44499,0
2474.668,15.47297,0
2475.15,15.35736,0
2475.632,15.27809,0
2476.115,15.14476,0
2476.597,14.7457,0
2477.079,14.69898,0
2477.561,15.14822,0
2478.043,15.49295,0
2478.525,15.39088,0
2479.007,15.43035,0
2479.489,15.59881,0
2479.971,15.59247,0
2480.454,15.44672,0
2480.936,15.39112,0
2481.418,15.37703,0
2481.9,15.40332,0
2482.382,15.41973,0
2482.864,15.31335,0
2483.346,15.1237,0
2483.828,15.0071,0
2484.311,15.00148,0
2484.793,15.03776,0
2485.275,15.17025,0
2485.757,15.40271,0
2486.239,15.32065,0
2486.721,15.06106,0
2487.203,15.18342,0
2487.685,15.49797,0
2488.167,15.41139,0
2488.65,15.17379,0
2489.132,15.05588,0
2489.614,15.04693,0
2490.096,15.10861,0
2490.578,15.12713,0
2491.06,15.16348,0
2491.542,15.30588,0
2492.024,15.59254,0
2492.507,15.67175,0
2492.989,15.57042,0
2493.471,15.29662,0
2493.953,15.01924,0
2494.435,15.3703,0
2494.917,15.7531,0
2495.399,15.61572,0
2495.881,15.36084,0
2496.364,15.36989,0
2496.845,15.47859,0
2497.328,15.64073,0
2497.81,15.65951,0
2498.292,15.39143,0
2498.774,15.13893,0
2499.256,14.93059,0
2499.738,14.93445,0
2500.22,15.09902,0
2500.702,15.33756,0
2501.185,15.47424,0
2501.667,15.18433,0
2502.149,14.9184,0
2502.631,15.19131,0
2503.113,15.33528,0
2503.595,15.15409,0
2504.077,15.00654,0
2504.559,14.99984,0
2505.042,15.09273,0
2505.524,15.27134,0
2506.006,15.46785,0
2506.488,15.60512,0
2506.97,15.52115,0
2507.452,15.37951,0
2507.934,15.49384,0
2508.416,15.6235,0
2508.898,15.64706,0
2509.381,15.53292,0
2509.863,15.22856,0
2510.345,15.14079,0
2510.827,15.31357,0
2511.309,15.40423,0
2511.791,15.38162,0
2512.273,15.24933,0
2512.755,15.12328,0
2513.238,15.21694,0
2513.72,15.38337,0
2514.202,15.40576,0
2514.684,15.33095,0
2515.166,15.17122,0
2515.648,15.06905,0
2516.13,15.18233,0
2516.612,15.16738,0
2517.094,15.04162,0
2517.577,15.06072,0
2518.059,15.23886,0
2518.541,15.53744,0
2519.023,15.76566,0
2519.505,15.60824,0
2519.987,15.33052,0
2520.469,15.23773,0
2520.951,15.18644,0
2521.434,15.11607,0
2521.916,15.09366,0
2522.398,15.19867,0
2522.88,15.1536,0
2523.362,14.99959,0
2523.844,15.0121,0
2524.326,15.17736,0
2524.808,15.32554,0
2525.291,15.45344,0
2525.772,15.58605,0
2526.255,15.63476,0
2526.737,15.49383,0
2527.219,15.28694,0
2527.701,15.03744,0
2528.183,14.95015,0
2528.665,15.08817,0
2529.147,15.47668,0
2529.629,15.97753,0
2530.112,15.835,0
2530.594,15.32224,0
2531.076,15.09144,0
2531.558,15.0303,0
2532.04,15.01989,0
2532.522,15.06475,0
2533.004,15.18102,0
2533.486,15.26403,0
2533.969,15.27338,0
2534.451,15.21515,0
2534.933,15.10897,0
2535.415,15.06828,0
2535.897,15.07979,0
2536.379,15.05733,0
2536.861,14.99633,0
2537.343,14.87352,0
2537.825,14.80337,0
2538.308,15.0022,0
2538.79,15.13505,0
2539.272,15.13217,0
2539.754,15.02561,0
2540.236,14.77929,0
2540.718,14.73504,0
2541.2,14.81881,0
2541.682,14.76774,0
2542.165,14.69328,0
2542.647,14.9285,0
2543.129,15.15146,0
2543.611,15.12257,0
2544.093,15.08185,0
2544.575,15.21001,0
2545.057,15.36781,0
2545.539,15.52141,0
2546.021,15.40051,0
2546.504,15.02168,0
2546.986,15.15648,0
2547.468,15.50489,0
2547.95,15.36346,0
2548.432,15.09596,0
2548.914,15.03942,0
2549.396,15.0561,0
2549.878,15.06985,0
2550.361,15.1759,0
2550.843,15.41138,0
2551.325,15.30445,0
2551.807,14.91122,0
2552.289,14.86446,0
2552.771,15.08324,0
2553.253,15.26333,0
2553.735,15.33707,0
2554.218,15.06418,0
2554.699,14.8524,0
2555.182,14.86927,0
2555.664,14.99932,0
2556.146,15.22925,0
2556.628,15.30242,0
2557.11,15.23812,0
2557.592,15.23619,0
2558.074,15.28203,0
2558.556,15.21982,0
2559.039,15.16353,0
2559.521,15.22134,0
2560.003,15.29446,0
2560.485,15.32307,0
2560.967,15.21258,0
2561.449,14.96991,0
2561.931,14.91711,0
2562.413,15.14556,0
2562.896,15.02893,0
2563.378,14.76732,0
2563.86,14.78358,0
2564.342,14.93304,0
2564.824,15.14604,0
2565.306,15.14983,0
2565.788,14.81628,0
2566.27,14.68931,0
2566.752,15.12134,0
2567.235,15.20761,0
2567.717,14.98468,0
2568.199,14.84288,0
2568.681,14.81639,0
2569.163,14.93762,0
2569.645,15.01795,0
2570.127,14.69457,0
2570.609,14.52425,0
2571.092,14.84465,0
2571.574,15.06988,0
2572.056,15.06415,0
2572.538,14.94035,0
2573.02,14.77221,0
2573.502,14.88534,0
2573.984,15.11113,0
2574.466,14.83016,0
2574.948,14.54116,0
2575.431,14.6602,0
2575.913,14.81978,0
2576.395,14.71603,0
2576.877,14.6781,0
2577.359,14.74279,0
2577.841,14.86175,0
2578.323,15.01313,0
2578.805,15.13703,0
2579.288,15.26206,0
2579.77,15.46678,0
2580.252,15.58084,0
2580.734,15.2611,0
2581.216,15.01513,0
2581.698,14.96266,0
2582.18,14.96986,0
2582.662,14.99538,0
2583.145,15.10225,0
2583.626,15.19952,0
2584.109,14.89673,0
2584.591,14.56528,0
2585.073,14.92114,0
2585.555,15.16349,0
2586.037,14.86747,0
2586.519,14.61892,0
2587.001,14.71889,0
2587.483,14.79651,0
2587.966,14.832,0
2588.448,14.86922,0
2588.93,14.9132,0
2589.412,14.9863,0
2589.894,15.03048,0
2590.376,14.95083,0
2590.858,14.86943,0
2591.34,14.83876,0
2591.823,14.80897,0
2592.305,14.76913,0
2592.787,14.67177,0
2593.269,14.5532,0
2593.751,14.55158,0
2594.233,14.62936,0
2594.715,14.73374,0
2595.197,14.82617,0
2595.679,14.89482,0
2596.162,14.87652,0
2596.644,14.68329,0
2597.126,14.6995,0
2597.608,14.89082,0
2598.09,14.87818,0
2598.572,14.70903,0
2599.054,14.6196,0
2599.536,14.57547,0
2600.019,14.53954,0
2600.501,14.51378,0
2600.983,14.57891,0
2601.465,14.37631,0
2601.947,13.94837,0
2602.429,13.98551,0
2602.911,14.47174,0
2603.393,14.38374,0
2603.875,14.12656,0
2604.358,14.27808,0
2604.84,14.49852,0
2605.322,14.39395,0
2605.804,14.50603,0
2606.286,14.90992,0
2606.768,15.07821,0
2607.25,14.88685,0
2607.732,14.83575,0
2608.215,14.86701,0
2608.697,14.88023,0
2609.179,14.83378,0
2609.661,14.64178,0
2610.143,14.52952,0
2610.625,14.60675,0
2611.107,14.66208,0
2611.589,14.65679,0
2612.072,14.70905,0
2612.553,14.74775,0
2613.036,14.23838,0
2613.518,13.77534,0
2614.0,14.01909,0
2614.482,14.43068,0
2614.964,14.59603,0
2615.446,14.57576,0
2615.928,14.40036,0
2616.41,14.46516,0
2616.893,14.76427,0
2617.375,14.72364,0
2617.857,14.52989,0
2618.339,14.4159,0
2618.821,14.37241,0
2619.303,14.46404,0
2619.785,14.42327,0
2620.267,14.22856,0
2620.75,14.27617,0
2621.232,14.6258,0
2621.714,14.47708,0
2622.196,14.10039,0
2622.678,13.88519,0
2623.16,13.87173,0
2623.642,14.22863,0
2624.124,14.61928,0
2624.606,14.95504,0
2625.089,14.90491,0
2625.571,14.3791,0
2626.053,14.18999,0
2626.535,14.20647,0
2627.017,14.17003,0
2627.499,14.04404,0
2627.981,13.67867,0
2628.463,13.59771,0
2628.946,14.06082,0
2629.428,14.27301,0
2629.91,14.12677,0
2630.392,14.19045,0
2630.874,14.38906,0
2631.356,14.29931,0
2631.838,14.11957,0
2632.32,14.03273,0
2632.802,13.9907,0
2633.285,13.96036,0
2633.767,13.96028,0
2634.249,13.99827,0
2634.731,14.16055,0
2635.213,14.38095,0
2635.695,14.27328,0
2636.177,14.12848,0
2636.659,14.22843,0
2637.142,14.3135,0
2637.624,14.13502,0
2638.106,13.86232,0
2638.588,13.56621,0
2639.07,13.72436,0
2639.552,14.20893,0
2640.034,14.17424,0
2640.516,14.02725,0
2640.999,14.20566,0
2641.48,14.35025,0
2641.963,14.10358,0
2642.445,14.09397,0
2642.927,14.33424,0
2643.409,14.39202,0
2643.891,14.27948,0
2644.373,14.29696,0
2644.855,14.37077,0
2645.337,14.42915,0
2645.82,14.43706,0
2646.302,14.35762,0
2646.784,14.35687,0
2647.266,14.44654,0
2647.748,14.35432,0
2648.23,14.16302,0
2648.712,14.2537,0
2649.194,14.34583,0
2649.677,13.73388,0
